lemma_display,pos_dict,freq,ipm,doc_hits,doc_percent,R,D,rank
озаботиться,VERB,151,4.488283380819966,120,1.0683760683760684,68,87.890871,15764
шарахаться,VERB,151,4.488283380819966,112,0.9971509971509972,57,86.940391,15765
Воробьев,PROPN_ABBREV,151,4.488283380819966,69,0.6143162393162394,48,79.910818,15766
шиворот,NOUN,151,4.488283380819966,98,0.8725071225071225,52,82.327543,15767
бдительный,ADJ,151,4.488283380819966,109,0.9704415954415955,56,85.072567,15768
сдвигать,VERB,151,4.488283380819966,119,1.0594729344729346,72,89.582113,15769
инопланетный,ADJ,151,4.488283380819966,90,0.8012820512820513,54,83.901713,15770
скривиться,VERB,151,4.488283380819966,88,0.7834757834757835,46,82.4281,15771
крупица,NOUN,151,4.488283380819966,119,1.0594729344729346,65,89.247303,15772
подсобка,NOUN,151,4.488283380819966,78,0.6944444444444444,47,84.151318,15773
пророческий,ADJ,151,4.488283380819966,108,0.9615384615384616,62,84.749609,15774
вглядеться,VERB,151,4.488283380819966,117,1.0416666666666667,59,86.839018,15775
Мари,PROPN_ABBREV,151,4.488283380819966,51,0.45405982905982906,32,56.066203,15776
тайник,NOUN,151,4.488283380819966,85,0.7567663817663818,52,80.998775,15777
размеренный,ADJ,151,4.488283380819966,124,1.103988603988604,62,89.165217,15778
возвышение,NOUN,151,4.488283380819966,110,0.9793447293447294,64,87.424262,15779
насыпь,NOUN,151,4.488283380819966,93,0.8279914529914529,53,85.865225,15780
сутулый,ADJ,151,4.488283380819966,105,0.9348290598290598,50,85.221699,15781
предвкушение,NOUN,151,4.488283380819966,114,1.014957264957265,60,87.673318,15782
Ильинична,PROPN_ABBREV,151,4.488283380819966,35,0.31160968660968663,27,67.386258,15783
подлодка,NOUN,151,4.488283380819966,53,0.4718660968660969,36,67.851413,15784
сорокалетний,ADJ,151,4.488283380819966,126,1.1217948717948718,64,88.922609,15785
органичный,ADJ,151,4.488283380819966,126,1.1217948717948718,59,87.214646,15786
жилплощадь,NOUN,151,4.488283380819966,97,0.8636039886039886,55,85.991152,15787
узнавание,NOUN,151,4.488283380819966,97,0.8636039886039886,58,82.862047,15788
розыгрыш,NOUN,151,4.488283380819966,88,0.7834757834757835,53,75.391331,15789
сочинить*,PARTICIPLE,151,4.488283380819966,107,0.9526353276353277,59,84.92491,15790
Хемингуэй,PROPN_ABBREV,151,4.488283380819966,71,0.6321225071225072,44,79.517727,15791
похождение,NOUN,151,4.488283380819966,112,0.9971509971509972,70,88.922609,15792
хрестоматийный,ADJ,151,4.488283380819966,115,1.023860398860399,65,88.491101,15793
подлинно,ADV,151,4.488283380819966,123,1.0950854700854702,61,87.494915,15794
привязка,NOUN,151,4.488283380819966,117,1.0416666666666667,57,82.37775,15795
Новгородский,ADJ,151,4.488283380819966,116,1.0327635327635327,22,28.944035,15796
неуправляемый,ADJ,151,4.488283380819966,117,1.0416666666666667,63,88.803275,15797
1931,NUM,151,4.488283380819966,85,0.7567663817663818,43,80.538067,15798
перекрытие,NOUN,151,4.488283380819966,97,0.8636039886039886,56,83.601798,15799
ничья,NOUN,151,4.488283380819966,98,0.8725071225071225,59,87.601649,15800
Бальмонт,PROPN_ABBREV,151,4.488283380819966,41,0.36502849002849,33,66.700707,15801
сверхъестественный,ADJ,151,4.488283380819966,112,0.9971509971509972,60,85.80268,15802
замещать,VERB,151,4.488283380819966,122,1.0861823361823362,59,84.954326,15803
кибернетика,NOUN,151,4.488283380819966,62,0.551994301994302,37,70.980136,15804
отображение,NOUN,151,4.488283380819966,102,0.9081196581196581,42,75.337384,15805
1942,NUM,151,4.488283380819966,84,0.7478632478632479,46,77.419101,15806
бытовать,VERB,151,4.488283380819966,119,1.0594729344729346,63,87.781611,15807
2013-й,ADJ,151,4.488283380819966,124,1.103988603988604,30,64.225096,15808
дидактический,ADJ,151,4.488283380819966,63,0.5608974358974359,37,60.081421,15809
светодиод,NOUN,151,4.488283380819966,53,0.4718660968660969,27,69.56443,15810
наполеоновский,ADJ,151,4.488283380819966,100,0.8903133903133903,54,82.580023,15811
овладение,NOUN,151,4.488283380819966,113,1.006054131054131,51,83.360434,15812
вербальный,ADJ,151,4.488283380819966,98,0.8725071225071225,49,83.254278,15813
Феодосия,PROPN_ABBREV,151,4.488283380819966,60,0.5341880341880342,41,79.238456,15814
Колян,PROPN_ABBREV,151,4.488283380819966,17,0.15135327635327636,13,35.444865,15815
1946,NUM,151,4.488283380819966,83,0.738960113960114,42,70.286212,15816
табл,NOUN,151,4.488283380819966,54,0.4807692307692308,20,65.153499,15817
антибиотика,NOUN,151,4.488283380819966,55,0.4896723646723647,27,65.153499,15818
Global,PROPN_ABBREV,151,4.488283380819966,88,0.7834757834757835,32,62.425275,15819
сытный,ADJ,150,4.458559649821158,105,0.9348290598290598,60,87.164164,15820
аккурат,NOUN,150,4.458559649821158,99,0.8814102564102564,53,85.153233,15821
возмущенно,ADV,150,4.458559649821158,102,0.9081196581196581,56,85.582776,15822
замедлять,VERB,150,4.458559649821158,126,1.1217948717948718,65,88.032967,15823
плачь,VERB,150,4.458559649821158,105,0.9348290598290598,53,84.677064,15824
обозвать,VERB,150,4.458559649821158,121,1.0772792022792024,59,88.649053,15825
набросить,VERB,150,4.458559649821158,114,1.014957264957265,59,86.187076,15826
увесить*,PARTICIPLE,150,4.458559649821158,111,0.9882478632478633,62,87.234305,15827
разумно,ADV,150,4.458559649821158,128,1.1396011396011396,70,89.641662,15828
инъекция,NOUN,150,4.458559649821158,90,0.8012820512820513,52,84.073683,15829
высунуть,VERB,150,4.458559649821158,101,0.8992165242165242,49,84.243719,15830
подмышка,NOUN,150,4.458559649821158,111,0.9882478632478633,53,86.649842,15831
кормиться,VERB,150,4.458559649821158,112,0.9971509971509972,61,86.683512,15832
судьбоносный,ADJ,150,4.458559649821158,116,1.0327635327635327,68,88.491939,15833
мять,ADJ,150,4.458559649821158,100,0.8903133903133903,46,84.045519,15834
платьевина,NOUN,150,4.458559649821158,108,0.9615384615384616,48,68.795235,15835
рой,NOUN,150,4.458559649821158,111,0.9882478632478633,64,86.383479,15836
подопытный,ADJ,150,4.458559649821158,90,0.8012820512820513,45,77.72733,15837
неподходящий,ADJ,150,4.458559649821158,125,1.1128917378917378,68,88.414181,15838
танго,NOUN,150,4.458559649821158,63,0.5608974358974359,46,81.323235,15839
угрожающе,ADV,150,4.458559649821158,113,1.006054131054131,61,86.990464,15840
конвой,NOUN,150,4.458559649821158,94,0.8368945868945868,52,84.502272,15841
провайдер,NOUN,150,4.458559649821158,67,0.5965099715099715,28,69.641129,15842
перерасти,VERB,150,4.458559649821158,133,1.184116809116809,71,89.342597,15843
касание,NOUN,150,4.458559649821158,82,0.73005698005698,52,72.204046,15844
содрогаться,VERB,150,4.458559649821158,97,0.8636039886039886,47,84.243719,15845
срез,NOUN,150,4.458559649821158,105,0.9348290598290598,58,86.219616,15846
спровоцировать,VERB,150,4.458559649821158,127,1.1306980056980056,67,88.108232,15847
хронология,NOUN,150,4.458559649821158,110,0.9793447293447294,60,86.122227,15848
зеркал,NOUN,150,4.458559649821158,90,0.8012820512820513,60,79.186036,15849
мах,NOUN,150,4.458559649821158,119,1.0594729344729346,62,88.452995,15850
вольность,NOUN,150,4.458559649821158,118,1.0505698005698005,71,89.010769,15851
семилетний,ADJ,150,4.458559649821158,109,0.9704415954415955,64,87.447082,15852
узнаваемый,ADJ,150,4.458559649821158,126,1.1217948717948718,62,87.80996,15853
обнажить,VERB,150,4.458559649821158,116,1.0327635327635327,65,87.958172,15854
рукотворный,ADJ,150,4.458559649821158,124,1.103988603988604,67,88.888889,15855
одессит,NOUN,150,4.458559649821158,46,0.40954415954415957,26,69.759661,15856
приземистый,ADJ,150,4.458559649821158,106,0.9437321937321937,57,87.375758,15857
Кость,PROPN_ABBREV,150,4.458559649821158,43,0.38283475783475784,30,70.35943,15858
ревнивый,ADJ,150,4.458559649821158,96,0.8547008547008547,60,83.356919,15859
доверенный,ADJ,150,4.458559649821158,89,0.7923789173789174,54,80.989695,15860
довериться,VERB,150,4.458559649821158,119,1.0594729344729346,63,88.336941,15861
взыскание,NOUN,150,4.458559649821158,100,0.8903133903133903,43,77.526671,15862
стоматолог,NOUN,150,4.458559649821158,69,0.6143162393162394,47,82.592234,15863
райцентр,NOUN,150,4.458559649821158,81,0.7211538461538461,46,81.371371,15864
непоправимый,ADJ,150,4.458559649821158,115,1.023860398860399,66,89.555341,15865
просветитель,NOUN,150,4.458559649821158,100,0.8903133903133903,49,84.272237,15866
145,NUM,150,4.458559649821158,96,0.8547008547008547,46,82.878266,15867
воронежский,ADJ,150,4.458559649821158,87,0.7745726495726496,50,79.035597,15868
неумолимый,ADJ,150,4.458559649821158,113,1.006054131054131,66,87.995512,15869
материнство,NOUN,150,4.458559649821158,90,0.8012820512820513,54,82.695699,15870
ветчина,NOUN,150,4.458559649821158,93,0.8279914529914529,61,87.059664,15871
раскрываться,VERB,150,4.458559649821158,120,1.0683760683760684,64,88.222032,15872
Рустам,PROPN_ABBREV,150,4.458559649821158,40,0.3561253561253561,27,38.150467,15873
оргкомитет,NOUN,150,4.458559649821158,76,0.6766381766381766,46,79.512123,15874
углубляться,VERB,150,4.458559649821158,122,1.0861823361823362,70,89.09278,15875
Сеня,PROPN_ABBREV,150,4.458559649821158,27,0.2403846153846154,22,66.693614,15876
канцлер,NOUN,150,4.458559649821158,81,0.7211538461538461,42,73.274476,15877
застенчивый,ADJ,150,4.458559649821158,106,0.9437321937321937,61,88.07054,15878
архаический,ADJ,150,4.458559649821158,103,0.917022792022792,50,82.799786,15879
Оксфорд,PROPN_ABBREV,150,4.458559649821158,65,0.5787037037037037,42,70.848128,15880
плотский,ADJ,150,4.458559649821158,95,0.8457977207977208,53,80.454089,15881
дружелюбный,ADJ,150,4.458559649821158,118,1.0505698005698005,69,89.384804,15882
хлопок,NOUN,150,4.458559649821158,97,0.8636039886039886,54,86.284926,15883
ознакомление,NOUN,150,4.458559649821158,122,1.0861823361823362,63,87.059664,15884
исконный,ADJ,150,4.458559649821158,126,1.1217948717948718,60,88.108232,15885
Колыма,PROPN_ABBREV,150,4.458559649821158,67,0.5965099715099715,44,73.409199,15886
приближенный,ADJ,150,4.458559649821158,112,0.9971509971509972,63,81.10814,15887
поворотный,ADJ,150,4.458559649821158,95,0.8457977207977208,57,76.301558,15888
коштыр,NOUN,150,4.458559649821158,1,0.008903133903133903,1,0.0,15889
xii,NUM,150,4.458559649821158,82,0.73005698005698,33,78.423524,15890
Каманин,PROPN_ABBREV,150,4.458559649821158,13,0.11574074074074074,11,11.371594,15891
Ширван,PROPN_ABBREV,150,4.458559649821158,2,0.017806267806267807,2,1.999794,15892
богослов,NOUN,150,4.458559649821158,94,0.8368945868945868,41,73.358598,15893
Евдокия,PROPN_ABBREV,150,4.458559649821158,44,0.39173789173789175,32,61.785061,15894
Амвросий,PROPN_ABBREV,150,4.458559649821158,27,0.2403846153846154,16,39.43402,15895
возбудитель,NOUN,150,4.458559649821158,67,0.5965099715099715,33,74.921,15896
морфология,NOUN,150,4.458559649821158,63,0.5608974358974359,33,57.449442,15897
хостел,NOUN,150,4.458559649821158,19,0.16915954415954415,13,55.844373,15898
эколог,NOUN,150,4.458559649821158,98,0.8725071225071225,46,81.036984,15899
Хелена,PROPN_ABBREV,150,4.458559649821158,8,0.07122507122507123,4,3.346686,15900
Аська,PROPN_ABBREV,150,4.458559649821158,8,0.07122507122507123,7,31.686995,15901
ого,INTJ,149,4.42883591882235,84,0.7478632478632479,45,83.002714,15902
закуривать,VERB,149,4.42883591882235,90,0.8012820512820513,49,82.975967,15903
пролезть,VERB,149,4.42883591882235,107,0.9526353276353277,56,84.992984,15904
обыкновенно,ADV,149,4.42883591882235,111,0.9882478632478633,60,88.493714,15905
завернуть,VERB,149,4.42883591882235,110,0.9793447293447294,60,86.799516,15906
отставить,VERB,149,4.42883591882235,93,0.8279914529914529,50,83.882028,15907
беспечный,ADJ,149,4.42883591882235,97,0.8636039886039886,59,85.206731,15908
неохота,NOUN,149,4.42883591882235,114,1.014957264957265,61,87.915133,15909
шуточка,NOUN,149,4.42883591882235,94,0.8368945868945868,52,85.299288,15910
Македонский,PROPN_ABBREV,149,4.42883591882235,42,0.37393162393162394,33,46.279116,15911
раскольник,NOUN,149,4.42883591882235,51,0.45405982905982906,34,66.361769,15912
пересесть,VERB,149,4.42883591882235,102,0.9081196581196581,57,87.113451,15913
Поль,PROPN_ABBREV,149,4.42883591882235,76,0.6766381766381766,43,77.375944,15914
рулон,NOUN,149,4.42883591882235,90,0.8012820512820513,54,84.515495,15915
Лидий,PROPN_ABBREV,149,4.42883591882235,62,0.551994301994302,48,82.423685,15916
водоворот,NOUN,149,4.42883591882235,104,0.9259259259259259,59,85.023332,15917
пристроиться,VERB,149,4.42883591882235,111,0.9882478632478633,57,87.148806,15918
апельсиновый,ADJ,149,4.42883591882235,91,0.8101851851851852,51,85.114749,15919
грабли,NOUN,149,4.42883591882235,95,0.8457977207977208,51,84.544906,15920
залежь,NOUN,149,4.42883591882235,102,0.9081196581196581,54,81.863133,15921
наставлять,VERB,149,4.42883591882235,115,1.023860398860399,56,82.44959,15922
кайф,NOUN,149,4.42883591882235,108,0.9615384615384616,53,84.544906,15923
разлетаться,VERB,149,4.42883591882235,114,1.014957264957265,63,88.143177,15924
вкратце,ADV,149,4.42883591882235,125,1.1128917378917378,64,86.730761,15925
смотритель,NOUN,149,4.42883591882235,85,0.7567663817663818,56,82.842859,15926
допинг,NOUN,149,4.42883591882235,59,0.5252849002849003,29,70.513356,15927
легион,NOUN,149,4.42883591882235,99,0.8814102564102564,59,84.992984,15928
зиять,VERB,149,4.42883591882235,105,0.9348290598290598,54,85.996721,15929
жаться,VERB,149,4.42883591882235,112,0.9971509971509972,51,85.964268,15930
мазка,NOUN,149,4.42883591882235,83,0.738960113960114,49,75.952651,15931
неравнодушный,ADJ,149,4.42883591882235,118,1.0505698005698005,63,88.612957,15932
неграмотный,ADJ,149,4.42883591882235,112,0.9971509971509972,63,88.773919,15933
Жорж,PROPN_ABBREV,149,4.42883591882235,80,0.7122507122507122,51,81.270745,15934
Матвеев,PROPN_ABBREV,149,4.42883591882235,68,0.6054131054131054,47,82.423685,15935
летописец,NOUN,149,4.42883591882235,100,0.8903133903133903,54,84.544906,15936
жалование,NOUN,149,4.42883591882235,83,0.738960113960114,51,79.441016,15937
западник,NOUN,149,4.42883591882235,74,0.6588319088319088,46,73.745665,15938
должник,NOUN,149,4.42883591882235,95,0.8457977207977208,50,82.527536,15939
паства,NOUN,149,4.42883591882235,93,0.8279914529914529,47,77.195668,15940
Данила,PROPN_ABBREV,149,4.42883591882235,78,0.6944444444444444,45,81.938547,15941
ускоренный,ADJ,149,4.42883591882235,123,1.0950854700854702,54,85.053743,15942
1943,NUM,149,4.42883591882235,64,0.5698005698005698,39,70.575141,15943
менять*,PARTICIPLE,149,4.42883591882235,119,1.0594729344729346,67,89.972736,15944
понизить*,PARTICIPLE,149,4.42883591882235,121,1.0772792022792024,55,86.02925,15945
ролевой,ADJ,149,4.42883591882235,80,0.7122507122507122,40,76.977248,15946
выстраивание,NOUN,149,4.42883591882235,114,1.014957264957265,45,82.527536,15947
общемировой,ADJ,149,4.42883591882235,113,1.006054131054131,49,81.539896,15948
задействовать,VERB,149,4.42883591882235,130,1.1574074074074074,61,87.544334,15949
экспериментально,ADV,149,4.42883591882235,93,0.8279914529914529,39,77.476721,15950
оговориться,VERB,149,4.42883591882235,125,1.1128917378917378,67,89.837525,15951
формироваться*,PARTICIPLE,149,4.42883591882235,115,1.023860398860399,47,81.539896,15952
кобура,NOUN,149,4.42883591882235,71,0.6321225071225072,45,80.253778,15953
шик,NOUN,149,4.42883591882235,101,0.8992165242165242,52,83.002714,15954
Тереза,PROPN_ABBREV,149,4.42883591882235,47,0.4184472934472934,37,45.773337,15955
торф,NOUN,149,4.42883591882235,51,0.45405982905982906,33,73.711029,15956
Цельсий,PROPN_ABBREV,149,4.42883591882235,97,0.8636039886039886,40,79.82074,15957
облучение,NOUN,149,4.42883591882235,72,0.6410256410256411,27,71.630033,15958
оригинальность,NOUN,149,4.42883591882235,132,1.1752136752136753,63,88.652984,15959
гимназический,ADJ,149,4.42883591882235,56,0.4985754985754986,44,74.412667,15960
бивень,NOUN,149,4.42883591882235,54,0.4807692307692308,37,74.483892,15961
нейтронный,ADJ,149,4.42883591882235,68,0.6054131054131054,22,72.675696,15962
орка,NOUN,149,4.42883591882235,6,0.053418803418803416,6,3.378422,15963
углевод,NOUN,149,4.42883591882235,62,0.551994301994302,24,64.085328,15964
истекать,VERB,148,4.399112187823542,119,1.0594729344729346,57,86.436075,15965
растерянный,ADJ,148,4.399112187823542,115,1.023860398860399,53,87.169888,15966
причитать,VERB,148,4.399112187823542,99,0.8814102564102564,53,80.519054,15967
закружиться,VERB,148,4.399112187823542,110,0.9793447293447294,48,86.166763,15968
повалиться,VERB,148,4.399112187823542,91,0.8101851851851852,45,85.8048,15969
папироса,NOUN,148,4.399112187823542,91,0.8101851851851852,51,84.440924,15970
ненароком,ADV,148,4.399112187823542,109,0.9704415954415955,55,85.935345,15971
прояснить,VERB,148,4.399112187823542,131,1.1663105413105412,72,90.915549,15972
присаживаться,VERB,148,4.399112187823542,110,0.9793447293447294,56,87.571545,15973
индейский,ADJ,148,4.399112187823542,77,0.6855413105413105,51,81.84227,15974
невредимый,ADJ,148,4.399112187823542,101,0.8992165242165242,53,85.451839,15975
добросовестный,ADJ,148,4.399112187823542,104,0.9259259259259259,60,86.991415,15976
привет,VERB,148,4.399112187823542,116,1.0327635327635327,54,86.100251,15977
косо,ADV,148,4.399112187823542,98,0.8725071225071225,56,84.411314,15978
вопросительный,ADJ,148,4.399112187823542,100,0.8903133903133903,56,82.834458,15979
ноша,NOUN,148,4.399112187823542,115,1.023860398860399,53,86.20014,15980
целиться,VERB,148,4.399112187823542,106,0.9437321937321937,55,85.968171,15981
булочная,ADJ,148,4.399112187823542,76,0.6766381766381766,51,85.200426,15982
дево,NOUN,148,4.399112187823542,83,0.738960113960114,47,79.913014,15983
перебор,NOUN,148,4.399112187823542,133,1.184116809116809,71,89.997455,15984
экспресс,NOUN,148,4.399112187823542,82,0.73005698005698,49,80.974133,15985
врасплох,ADV,148,4.399112187823542,116,1.0327635327635327,62,87.948298,15986
пятнистый,ADJ,148,4.399112187823542,96,0.8547008547008547,58,85.483571,15987
османский,ADJ,148,4.399112187823542,62,0.551994301994302,33,70.64239,15988
Линде,PROPN_ABBREV,148,4.399112187823542,13,0.11574074074074074,9,17.372558,15989
Тристан,PROPN_ABBREV,148,4.399112187823542,27,0.2403846153846154,22,22.356044,15990
прозвать*,PARTICIPLE,148,4.399112187823542,105,0.9348290598290598,61,87.133995,15991
медуз,NOUN,148,4.399112187823542,67,0.5965099715099715,42,77.14254,15992
учесть*,PARTICIPLE,148,4.399112187823542,139,1.2375356125356125,64,88.821764,15993
постановщик,NOUN,148,4.399112187823542,72,0.6410256410256411,40,74.709777,15994
Лили,PROPN_ABBREV,148,4.399112187823542,36,0.32051282051282054,28,71.021834,15995
курский,ADJ,148,4.399112187823542,91,0.8101851851851852,56,82.56788,15996
Тарасов,PROPN_ABBREV,148,4.399112187823542,28,0.2492877492877493,23,49.042055,15997
упоение,NOUN,148,4.399112187823542,113,1.006054131054131,63,88.904579,15998
генерировать,VERB,148,4.399112187823542,117,1.0416666666666667,48,83.4918,15999
кинорежиссер,NOUN,148,4.399112187823542,96,0.8547008547008547,54,85.515374,16000
губительный,ADJ,148,4.399112187823542,124,1.103988603988604,68,89.679777,16001
панихида,NOUN,148,4.399112187823542,73,0.6499287749287749,48,75.206991,16002
классицизм,NOUN,148,4.399112187823542,84,0.7478632478632479,46,74.728018,16003
духовный,ADV,148,4.399112187823542,115,1.023860398860399,61,83.632068,16004
Раскольников,PROPN_ABBREV,148,4.399112187823542,54,0.4807692307692308,37,65.420509,16005
утомить*,PARTICIPLE,148,4.399112187823542,102,0.9081196581196581,59,86.368249,16006
приведение,NOUN,148,4.399112187823542,119,1.0594729344729346,50,83.242275,16007
лобовый,ADJ,148,4.399112187823542,109,0.9704415954415955,54,87.460726,16008
упрощать,VERB,148,4.399112187823542,125,1.1128917378917378,58,86.850381,16009
арифметика,NOUN,148,4.399112187823542,109,0.9704415954415955,65,87.241975,16010
бугор,NOUN,148,4.399112187823542,70,0.6232193732193733,46,81.867684,16011
Кама,PROPN_ABBREV,148,4.399112187823542,81,0.7211538461538461,52,82.383675,16012
мор,NOUN,148,4.399112187823542,51,0.45405982905982906,29,61.376187,16013
генерал-,ADJ,148,4.399112187823542,92,0.8190883190883191,47,79.571552,16014
Журавлев,PROPN_ABBREV,148,4.399112187823542,59,0.5252849002849003,41,77.082095,16015
сосредоточить,VERB,148,4.399112187823542,123,1.0950854700854702,62,85.968171,16016
обработать,VERB,148,4.399112187823542,117,1.0416666666666667,62,87.645976,16017
общедоступный,ADJ,148,4.399112187823542,124,1.103988603988604,61,83.463889,16018
прусский,ADJ,148,4.399112187823542,94,0.8368945868945868,48,81.893135,16019
располагаться*,PARTICIPLE,148,4.399112187823542,111,0.9882478632478633,58,83.660267,16020
сие,PRON,148,4.399112187823542,81,0.7211538461538461,47,76.388333,16021
Меркурий,PROPN_ABBREV,148,4.399112187823542,64,0.5698005698005698,32,72.274252,16022
коштырский,ADJ,148,4.399112187823542,1,0.008903133903133903,1,0.0,16023
океанический,ADJ,148,4.399112187823542,82,0.73005698005698,34,74.61877,16024
кругозор,NOUN,148,4.399112187823542,127,1.1306980056980056,70,89.814711,16025
инициация,NOUN,148,4.399112187823542,88,0.7834757834757835,44,76.881752,16026
церковнославянский,ADJ,148,4.399112187823542,49,0.43625356125356124,28,49.670351,16027
сжигание,NOUN,148,4.399112187823542,78,0.6944444444444444,43,79.526454,16028
Изольд,PROPN_ABBREV,148,4.399112187823542,24,0.21367521367521367,19,25.489895,16029
магний,NOUN,148,4.399112187823542,44,0.39173789173789175,24,58.465191,16030
консорциум,NOUN,148,4.399112187823542,85,0.7567663817663818,30,74.222153,16031
"0,1",NUM,148,4.399112187823542,108,0.9615384615384616,39,78.817941,16032
трнк,NOUN,148,4.399112187823542,6,0.053418803418803416,5,41.832719,16033
Стратегия,PROPN_ABBREV,148,4.399112187823542,74,0.6588319088319088,16,57.608024,16034
З-,PROPN_ABBREV,148,4.399112187823542,74,0.6588319088319088,4,35.716731,16035
daily,PROPN_ABBREV,148,4.399112187823542,123,1.0950854700854702,2,19.378178,16036
рыбацкий,ADJ,147,4.369388456824735,97,0.8636039886039886,59,86.073499,16037
незапамятный,ADJ,147,4.369388456824735,118,1.0505698005698005,62,88.872074,16038
тускло,ADV,147,4.369388456824735,98,0.8725071225071225,52,85.13194,16039
ix,ADJ,147,4.369388456824735,101,0.8992165242165242,44,82.826897,16040
пылинка,NOUN,147,4.369388456824735,101,0.8992165242165242,55,86.868169,16041
канцелярский,ADJ,147,4.369388456824735,112,0.9971509971509972,65,88.258872,16042
кормление,NOUN,147,4.369388456824735,100,0.8903133903133903,58,83.101285,16043
взбираться,VERB,147,4.369388456824735,103,0.917022792022792,59,87.119753,16044
обновить,VERB,147,4.369388456824735,134,1.193019943019943,63,88.956406,16045
незнакомка,NOUN,147,4.369388456824735,76,0.6766381766381766,47,80.387126,16046
Бердяев,PROPN_ABBREV,147,4.369388456824735,75,0.6677350427350427,53,83.380202,16047
корма,NOUN,147,4.369388456824735,94,0.8368945868945868,53,85.578808,16048
скалистый,ADJ,147,4.369388456824735,104,0.9259259259259259,57,87.119753,16049
надоедать,VERB,147,4.369388456824735,118,1.0505698005698005,57,86.975396,16050
отогнать,VERB,147,4.369388456824735,117,1.0416666666666667,57,88.459652,16051
Петер,PROPN_ABBREV,147,4.369388456824735,58,0.5163817663817664,40,67.606003,16052
куплет,NOUN,147,4.369388456824735,89,0.7923789173789174,59,83.72121,16053
впустую,ADV,147,4.369388456824735,105,0.9348290598290598,59,87.011335,16054
-нет,SERVICE,147,4.369388456824735,105,0.9348290598290598,51,85.840492,16055
было,SERVICE,147,4.369388456824735,124,1.103988603988604,70,90.070814,16056
карнавальный,ADJ,147,4.369388456824735,83,0.738960113960114,56,81.642836,16057
чередоваться,VERB,147,4.369388456824735,116,1.0327635327635327,65,89.701075,16058
подсчитывать,VERB,147,4.369388456824735,114,1.014957264957265,62,88.459652,16059
фанера,NOUN,147,4.369388456824735,103,0.917022792022792,62,86.378934,16060
баллон,NOUN,147,4.369388456824735,81,0.7211538461538461,47,84.455651,16061
постоянство,NOUN,147,4.369388456824735,122,1.0861823361823362,66,89.884255,16062
арфа,NOUN,147,4.369388456824735,58,0.5163817663817664,36,70.809087,16063
криминал,NOUN,147,4.369388456824735,102,0.9081196581196581,55,84.0402,16064
становиться*,PARTICIPLE,147,4.369388456824735,116,1.0327635327635327,58,86.516904,16065
благословенный,ADJ,147,4.369388456824735,115,1.023860398860399,63,86.868169,16066
завоевать*,PARTICIPLE,147,4.369388456824735,126,1.1217948717948718,65,88.419217,16067
сирийский,ADJ,147,4.369388456824735,67,0.5965099715099715,41,78.608736,16068
транспарант,NOUN,147,4.369388456824735,78,0.6944444444444444,47,83.073646,16069
подчинить,VERB,147,4.369388456824735,122,1.0861823361823362,67,89.256782,16070
несогласие,NOUN,147,4.369388456824735,96,0.8547008547008547,60,77.793875,16071
антураж,NOUN,147,4.369388456824735,104,0.9259259259259259,57,86.48228,16072
быть,ADJ,147,4.369388456824735,112,0.9971509971509972,59,86.868169,16073
услышать*,PARTICIPLE,147,4.369388456824735,119,1.0594729344729346,65,89.884255,16074
чип,NOUN,147,4.369388456824735,83,0.738960113960114,44,83.894421,16075
подо,SERVICE,147,4.369388456824735,106,0.9437321937321937,54,83.268077,16076
переодеваться,VERB,147,4.369388456824735,98,0.8725071225071225,53,85.77462,16077
Калашников,PROPN_ABBREV,147,4.369388456824735,80,0.7122507122507122,51,74.889431,16078
трилогия,NOUN,147,4.369388456824735,73,0.6499287749287749,43,76.644791,16079
Афины,PROPN_ABBREV,147,4.369388456824735,77,0.6855413105413105,50,83.778741,16080
сохранять*,PARTICIPLE,147,4.369388456824735,127,1.1306980056980056,63,87.714133,16081
думать*,PARTICIPLE,147,4.369388456824735,109,0.9704415954415955,66,89.041387,16082
оружейный,ADJ,147,4.369388456824735,104,0.9259259259259259,56,82.556825,16083
пленум,NOUN,147,4.369388456824735,63,0.5608974358974359,49,76.012874,16084
приверженность,NOUN,147,4.369388456824735,119,1.0594729344729346,57,87.011335,16085
Малиновский,PROPN_ABBREV,147,4.369388456824735,40,0.3561253561253561,31,69.295055,16086
аура,NOUN,147,4.369388456824735,101,0.8992165242165242,57,83.578263,16087
ленинизм,NOUN,147,4.369388456824735,66,0.5876068376068376,45,77.941719,16088
обстоятельный,ADJ,147,4.369388456824735,113,1.006054131054131,69,86.939556,16089
распятие,NOUN,147,4.369388456824735,80,0.7122507122507122,47,75.549651,16090
1897,ADJ,147,4.369388456824735,91,0.8101851851851852,49,79.005758,16091
обусловливать,VERB,147,4.369388456824735,115,1.023860398860399,38,78.261913,16092
функционер,NOUN,147,4.369388456824735,88,0.7834757834757835,50,80.94318,16093
харьковский,ADJ,147,4.369388456824735,80,0.7122507122507122,55,78.916885,16094
сжатый,ADJ,147,4.369388456824735,90,0.8012820512820513,53,74.083291,16095
невесомость,NOUN,147,4.369388456824735,62,0.551994301994302,44,64.984788,16096
спустить*,PARTICIPLE,147,4.369388456824735,117,1.0416666666666667,64,89.344158,16097
спереди,ADV,147,4.369388456824735,100,0.8903133903133903,58,86.276367,16098
каста,NOUN,147,4.369388456824735,89,0.7923789173789174,55,83.073646,16099
навигатор,NOUN,147,4.369388456824735,74,0.6588319088319088,48,76.845802,16100
